,img_path,resize_x,resize_y,mus_1_x,mus_1_y,mus_1_type,mus_1_area,mus_2_x,mus_2_y,mus_2_type,mus_2_area,mus_3_x,mus_3_y,mus_3_type,mus_3_area,mus_1_rmse,mus_2_rmse,mus_3_rmse,mus_4_rmse,rmse_mean,rmse_dev
32,img0707.png,2.0,2.0,289.0141906738281,360.63720703125,2,7789.669783601556,181.83810424804688,260.2190856933594,2,7431.935359117812,525.4558715820312,134.30252075195312,1.0,7436.099248084479,6.306939483763728,2.6738137452495607,12.680345564303877,,7.220366264439055,5.065415197609944
33,img0749.png,2.0,2.0,506.29986572265625,396.9400329589844,1,7400.948461609588,472.761962890625,220.3446502685547,1,7529.124902446368,559.1824340820312,74.81607818603516,1.0,6880.836616745169,16.049466989793302,7.439016104857515,10.327180664062482,,11.2718879195711,4.382273377988968
34,img0771.png,2.0,2.0,225.4038848876953,449.0721130371094,1,7610.305873726577,613.9354858398438,438.13531494140625,1,4363.46805444384,114.05288696289062,330.316162109375,1.0,8302.610844201547,10.832523525851059,11.294666091671388,19.56386984647105,,13.897019821331165,4.913072953188939
35,img0846.png,2.0,2.0,196.98060607910156,451.1705017089844,2,9571.932271412463,145.0160369873047,435.0504455566406,2,7334.967245442726,132.2650909423828,277.5152893066406,1.0,7206.528998060468,27.295081898716205,21.702685712533565,11.175321178233709,,20.05769626316116,8.184813017889443
36,img0853.png,2.0,2.0,187.86766052246094,454.96990966796875,2,9297.056837201431,98.45970153808594,247.15811157226562,1,7392.097897922576,,,,,27.151126875500765,11.531109836409357,30.245567719322338,,22.97593481041082,10.031545496488738
37,img0905.png,2.0,2.0,398.78192138671875,276.7049255371094,1,8127.1568356144735,494.1127624511719,181.37197875976562,2,6347.24601611199,600.5797729492188,128.79373168945312,2.0,6693.363959977773,8.283027813069936,17.663972569263223,12.638548398131462,,12.861849593488207,4.694457231413808
38,img1053_2.png,2.0,2.0,207.2540740966797,434.7487487792969,2,6809.874564053993,239.2841796875,321.00830078125,2,6786.697735297384,233.63990783691406,177.23826599121094,1.0,7813.304296681344,8.775112237418227,8.331890242766633,18.58298645952415,,11.896662979903004,5.794765110833701
39,img1068.png,2.0,2.0,534.2988891601562,449.7090759277344,1,5661.597850863403,437.2312316894531,354.4803771972656,2,7330.762338076371,506.1589050292969,242.13258361816406,2.0,7406.9046129139615,17.115677496058936,9.4280670102969,22.375837601313208,,16.306527369223016,6.511699760063853
40,img1075.png,2.0,2.0,421.6790771484375,288.7906188964844,1,6659.377306418513,271.5386962890625,282.6353759765625,1,7516.221512189307,150.91336059570312,261.9762878417969,1.0,8195.356506715654,2.2678748902750954,3.3719118109247006,6.391915958476858,,4.010567553225552,2.134909728989512
41,img1138.png,2.0,2.0,255.92381286621094,259.5228576660156,2,6554.029172145612,332.6163330078125,215.7689208984375,2,6853.114083325325,606.3816528320312,76.07682037353516,1.0,8406.065868924026,5.294472912291681,5.420613925136166,23.31835693689098,,11.344481258106276,10.369872321635606
42,img1150.png,2.0,2.0,317.9232482910156,383.2344970703125,1,7248.750260154649,191.4254150390625,300.1058654785156,2,9133.629114650152,125.6673812866211,224.16839599609375,2.0,6162.154566027229,4.739908355588369,18.288694478109875,20.684055870003007,,14.570886234567084,8.597705135218913
43,img1194.png,2.0,2.0,394.17449951171875,247.322998046875,1,6637.742970784841,117.80726623535156,384.2762145996094,2,7967.4801617903895,30.667505264282227,265.8688659667969,2.0,7825.926475736006,9.138571428772224,9.692557022061933,5.682876351314846,,8.171334934049668,2.172796492514448
